# Low Threshold: 1.962640
# High Threshold: 2.796045
# Counts - Low: 127, Moderate: 444, High: 1146
ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Uncertainty_Level
ENSP00000436205,"mean: 0.880957, var: 0.001247","mean: 0.139661, var: 0.000154","mean: 0.173145, var: 0.001600","mean: 0.119183, var: 0.003447","mean: 0.171826, var: 0.008400","mean: 0.346973, var: 0.005960","mean: 0.027794, var: 0.000485","mean: 0.479297, var: 0.005373","mean: 0.462744, var: 0.004507","mean: 0.665332, var: 0.002443","mean: 0.175012, var: 0.004606",2.9984254645552553,High
ENSP00000432739,"mean: 0.635059, var: 0.006357","mean: 0.223828, var: 0.001269","mean: 0.191406, var: 0.000329","mean: 0.164447, var: 0.006764","mean: 0.139856, var: 0.002247","mean: 0.743066, var: 0.003874","mean: 0.146191, var: 0.004395","mean: 0.495068, var: 0.013796","mean: 0.187537, var: 0.004978","mean: 0.219214, var: 0.002584","mean: 0.159442, var: 0.013765",3.3009961770935483,High
ENSP00000423761,"mean: 0.150879, var: 0.000481","mean: 0.648535, var: 0.005508","mean: 0.501416, var: 0.003721","mean: 0.120666, var: 0.004070","mean: 0.181836, var: 0.001115","mean: 0.229126, var: 0.003110","mean: 0.067966, var: 0.002698","mean: 0.102155, var: 0.001201","mean: 0.125464, var: 0.003777","mean: 0.235767, var: 0.006133","mean: 0.026816, var: 0.001185",2.9290060619632787,High
ENSP00000384450,"mean: 0.113892, var: 0.000979","mean: 0.505859, var: 0.002747","mean: 0.644629, var: 0.005674","mean: 0.451196, var: 0.031438","mean: 0.166382, var: 0.000481","mean: 0.568066, var: 0.017498","mean: 0.010923, var: 0.000139","mean: 0.161389, var: 0.003429","mean: 0.213904, var: 0.008528","mean: 0.100708, var: 0.000310","mean: 0.461969, var: 0.096656",3.1154813295237473,High
ENSP00000496153,"mean: 0.163721, var: 0.000047","mean: 0.470166, var: 0.005785","mean: 0.456396, var: 0.002881","mean: 0.575684, var: 0.001426","mean: 0.086578, var: 0.000436","mean: 0.443506, var: 0.002978","mean: 0.112103, var: 0.002306","mean: 0.172314, var: 0.002414","mean: 0.111829, var: 0.001267","mean: 0.183813, var: 0.001818","mean: 0.057420, var: 0.002775",3.1681302933255937,High
ENSP00000475329,"mean: 0.124609, var: 0.000075","mean: 0.555029, var: 0.004720","mean: 0.541211, var: 0.000831","mean: 0.428418, var: 0.005021","mean: 0.135803, var: 0.000985","mean: 0.242505, var: 0.002520","mean: 0.117059, var: 0.005145","mean: 0.100061, var: 0.000560","mean: 0.077863, var: 0.000499","mean: 0.162317, var: 0.001209","mean: 0.050773, var: 0.002251",3.023056272272565,High
ENSP00000458264,"mean: 0.158228, var: 0.000902","mean: 0.489209, var: 0.001569","mean: 0.567090, var: 0.000842","mean: 0.085751, var: 0.002529","mean: 0.131970, var: 0.000909","mean: 0.276392, var: 0.009578","mean: 0.039751, var: 0.000981","mean: 0.091772, var: 0.001643","mean: 0.077106, var: 0.000240","mean: 0.097092, var: 0.001407","mean: 0.032025, var: 0.002030",2.678104764484521,Moderate
ENSP00000417786,"mean: 0.197607, var: 0.000300","mean: 0.422070, var: 0.003088","mean: 0.483105, var: 0.006076","mean: 0.357764, var: 0.001930","mean: 0.091089, var: 0.000605","mean: 0.362988, var: 0.000625","mean: 0.218274, var: 0.011984","mean: 0.336084, var: 0.005208","mean: 0.267944, var: 0.007554","mean: 0.241235, var: 0.001814","mean: 0.467578, var: 0.010477",3.7398165367844376,High
ENSP00000400596,"mean: 0.127881, var: 0.000318","mean: 0.306836, var: 0.003228","mean: 0.320068, var: 0.003964","mean: 0.267090, var: 0.007725","mean: 0.045163, var: 0.000189","mean: 0.711133, var: 0.001140","mean: 0.288721, var: 0.011425","mean: 0.090833, var: 0.000947","mean: 0.045456, var: 0.000572","mean: 0.095831, var: 0.001550","mean: 0.195923, var: 0.010584",2.9862278936697435,High
ENSP00000388413,"mean: 0.227539, var: 0.001728","mean: 0.261011, var: 0.003953","mean: 0.166260, var: 0.000704","mean: 0.087619, var: 0.003391","mean: 0.061707, var: 0.000425","mean: 0.893945, var: 0.001313","mean: 0.331738, var: 0.013071","mean: 0.070050, var: 0.000276","mean: 0.021212, var: 0.000056","mean: 0.063745, var: 0.000166","mean: 0.119995, var: 0.002075",2.535091110784184,Moderate
ENSP00000368383,"mean: 0.163037, var: 0.000986","mean: 0.532031, var: 0.004094","mean: 0.487256, var: 0.003031","mean: 0.266260, var: 0.005571","mean: 0.181079, var: 0.002064","mean: 0.354834, var: 0.005304","mean: 0.027298, var: 0.000278","mean: 0.169019, var: 0.002409","mean: 0.135449, var: 0.001227","mean: 0.102283, var: 0.000381","mean: 0.126239, var: 0.010044",3.175210078035361,High
ENSP00000279259,"mean: 0.148218, var: 0.001259","mean: 0.603320, var: 0.002050","mean: 0.646191, var: 0.004446","mean: 0.265173, var: 0.006695","mean: 0.123175, var: 0.001775","mean: 0.143085, var: 0.003818","mean: 0.023891, var: 0.000388","mean: 0.332373, var: 0.007017","mean: 0.325342, var: 0.005253","mean: 0.214783, var: 0.005697","mean: 0.033105, var: 0.001373",3.021947824471989,High
ENSP00000481472,"mean: 0.351123, var: 0.003809","mean: 0.473096, var: 0.002821","mean: 0.275171, var: 0.002673","mean: 0.581152, var: 0.002212","mean: 0.175903, var: 0.000886","mean: 0.454102, var: 0.003008","mean: 0.161066, var: 0.006317","mean: 0.240381, var: 0.004159","mean: 0.159460, var: 0.004426","mean: 0.221826, var: 0.001686","mean: 0.147791, var: 0.007113",3.602380863099074,High
ENSP00000477292,"mean: 0.467578, var: 0.007262","mean: 0.154419, var: 0.000660","mean: 0.139758, var: 0.000560","mean: 0.070941, var: 0.002556","mean: 0.120483, var: 0.000490","mean: 0.957617, var: 0.000049","mean: 0.049408, var: 0.001332","mean: 0.115759, var: 0.001251","mean: 0.064459, var: 0.000209","mean: 0.104993, var: 0.000791","mean: 0.143628, var: 0.003253",2.493374308563797,Moderate
ENSP00000468125,"mean: 0.225806, var: 0.001616","mean: 0.216748, var: 0.001712","mean: 0.213110, var: 0.001208","mean: 0.189465, var: 0.009971","mean: 0.094904, var: 0.001314","mean: 0.954883, var: 0.000098","mean: 0.042741, var: 0.000854","mean: 0.089648, var: 0.000510","mean: 0.056757, var: 0.000193","mean: 0.138086, var: 0.001229","mean: 0.459424, var: 0.007807",2.724166565410134,Moderate
ENSP00000426046,"mean: 0.342334, var: 0.010461","mean: 0.462793, var: 0.000556","mean: 0.416357, var: 0.008628","mean: 0.102936, var: 0.001944","mean: 0.199097, var: 0.002000","mean: 0.214417, var: 0.005525","mean: 0.049478, var: 0.000865","mean: 0.291907, var: 0.024582","mean: 0.533398, var: 0.014570","mean: 0.431079, var: 0.017146","mean: 0.106532, var: 0.017951",3.4186022709640747,High
ENSP00000424002,"mean: 0.331543, var: 0.001384","mean: 0.556738, var: 0.001340","mean: 0.409082, var: 0.001139","mean: 0.319629, var: 0.002628","mean: 0.213525, var: 0.001650","mean: 0.221118, var: 0.004306","mean: 0.117297, var: 0.002846","mean: 0.292725, var: 0.006195","mean: 0.178003, var: 0.002636","mean: 0.500635, var: 0.011512","mean: 0.061655, var: 0.004460",3.5220442604992734,High
ENSP00000409541,"mean: 0.224365, var: 0.003348","mean: 0.505127, var: 0.006190","mean: 0.479395, var: 0.007426","mean: 0.487354, var: 0.013143","mean: 0.140637, var: 0.002515","mean: 0.343970, var: 0.007150","mean: 0.162097, var: 0.004711","mean: 0.165955, var: 0.002130","mean: 0.231812, var: 0.006913","mean: 0.267822, var: 0.011916","mean: 0.020723, var: 0.000408",3.3910423907169776,High
ENSP00000407410,"mean: 0.134644, var: 0.000476","mean: 0.413232, var: 0.006149","mean: 0.556543, var: 0.001276","mean: 0.379199, var: 0.001911","mean: 0.097205, var: 0.001217","mean: 0.312402, var: 0.003497","mean: 0.322900, var: 0.009596","mean: 0.214490, var: 0.010241","mean: 0.060219, var: 0.001001","mean: 0.171216, var: 0.001343","mean: 0.221643, var: 0.009622",3.4195933197438304,High
ENSP00000398804,"mean: 0.669238, var: 0.003532","mean: 0.458203, var: 0.000778","mean: 0.385205, var: 0.001504","mean: 0.156946, var: 0.001584","mean: 0.432861, var: 0.002874","mean: 0.527246, var: 0.005082","mean: 0.096384, var: 0.005434","mean: 0.431812, var: 0.019503","mean: 0.531543, var: 0.001614","mean: 0.527002, var: 0.004580","mean: 0.086498, var: 0.012571",3.457739563667291,High
ENSP00000504615,"mean: 0.125806, var: 0.000891","mean: 0.688281, var: 0.009487","mean: 0.382568, var: 0.010389","mean: 0.196216, var: 0.000490","mean: 0.087836, var: 0.000309","mean: 0.289819, var: 0.003683","mean: 0.026490, var: 0.000428","mean: 0.087555, var: 0.000791","mean: 0.149121, var: 0.005284","mean: 0.120657, var: 0.004158","mean: 0.030953, var: 0.001955",2.733564004819222,Moderate
ENSP00000481423,"mean: 0.123889, var: 0.001170","mean: 0.626074, var: 0.004950","mean: 0.526074, var: 0.003199","mean: 0.265332, var: 0.005951","mean: 0.167859, var: 0.005262","mean: 0.240039, var: 0.003538","mean: 0.042653, var: 0.000802","mean: 0.065570, var: 0.000072","mean: 0.090625, var: 0.000539","mean: 0.136853, var: 0.000573","mean: 0.104617, var: 0.007185",2.9230883643677292,High
ENSP00000443311,"mean: 0.432373, var: 0.004786","mean: 0.572754, var: 0.002238","mean: 0.369238, var: 0.001494","mean: 0.042618, var: 0.000386","mean: 0.538232, var: 0.021730","mean: 0.220410, var: 0.002833","mean: 0.062085, var: 0.000692","mean: 0.131018, var: 0.000474","mean: 0.238086, var: 0.002534","mean: 0.276904, var: 0.000267","mean: 0.121326, var: 0.002033",3.242810648867093,High
ENSP00000422333,"mean: 0.283423, var: 0.002743","mean: 0.287720, var: 0.001957","mean: 0.228101, var: 0.002258","mean: 0.734375, var: 0.000609","mean: 0.139099, var: 0.000748","mean: 0.333472, var: 0.003824","mean: 0.154004, var: 0.003546","mean: 0.319312, var: 0.009651","mean: 0.179846, var: 0.003667","mean: 0.258057, var: 0.002175","mean: 0.198169, var: 0.003912",3.5517328886881283,High
ENSP00000422150,"mean: 0.401611, var: 0.007867","mean: 0.364258, var: 0.001727","mean: 0.294165, var: 0.003434","mean: 0.423730, var: 0.002503","mean: 0.173682, var: 0.002096","mean: 0.410596, var: 0.002629","mean: 0.280615, var: 0.011853","mean: 0.352271, var: 0.014441","mean: 0.329321, var: 0.007285","mean: 0.395850, var: 0.004031","mean: 0.264990, var: 0.006865",3.93624001064365,High
ENSP00000502397,"mean: 0.214331, var: 0.001034","mean: 0.569482, var: 0.003604","mean: 0.418262, var: 0.005349","mean: 0.101434, var: 0.003932","mean: 0.191699, var: 0.002213","mean: 0.419775, var: 0.006109","mean: 0.126221, var: 0.002817","mean: 0.254980, var: 0.007266","mean: 0.143433, var: 0.000393","mean: 0.169495, var: 0.002980","mean: 0.230371, var: 0.010390",3.4557432948517732,High
ENSP00000454489,"mean: 0.135229, var: 0.000669","mean: 0.626172, var: 0.005612","mean: 0.430322, var: 0.000574","mean: 0.135474, var: 0.002534","mean: 0.156250, var: 0.000944","mean: 0.191833, var: 0.002324","mean: 0.021242, var: 0.000296","mean: 0.029164, var: 0.000134","mean: 0.053510, var: 0.001044","mean: 0.071146, var: 0.000797","mean: 0.021204, var: 0.001193",2.41547878598496,Moderate
ENSP00000435912,"mean: 0.245947, var: 0.001538","mean: 0.505176, var: 0.004856","mean: 0.333569, var: 0.005598","mean: 0.296460, var: 0.013943","mean: 0.114124, var: 0.000469","mean: 0.342407, var: 0.011227","mean: 0.158508, var: 0.004240","mean: 0.136182, var: 0.001592","mean: 0.115002, var: 0.000398","mean: 0.164038, var: 0.002535","mean: 0.099384, var: 0.021203",3.3694728630588684,High
ENSP00000429426,"mean: 0.095312, var: 0.000709","mean: 0.395410, var: 0.005665","mean: 0.728613, var: 0.004437","mean: 0.123840, var: 0.008104","mean: 0.080157, var: 0.000415","mean: 0.088855, var: 0.002182","mean: 0.035801, var: 0.001080","mean: 0.113812, var: 0.005981","mean: 0.039247, var: 0.000601","mean: 0.046987, var: 0.001071","mean: 0.025309, var: 0.000936",2.2280265379028372,Moderate
ENSP00000429313,"mean: 0.112805, var: 0.001212","mean: 0.671680, var: 0.000648","mean: 0.450244, var: 0.007830","mean: 0.069324, var: 0.001034","mean: 0.098254, var: 0.000825","mean: 0.215173, var: 0.009319","mean: 0.011488, var: 0.000086","mean: 0.118750, var: 0.000216","mean: 0.114914, var: 0.002119","mean: 0.119781, var: 0.003258","mean: 0.051531, var: 0.003596",2.576271195724289,Moderate
ENSP00000421951,"mean: 0.400146, var: 0.008271","mean: 0.556055, var: 0.010982","mean: 0.430078, var: 0.013168","mean: 0.325391, var: 0.040383","mean: 0.267163, var: 0.007074","mean: 0.225403, var: 0.009381","mean: 0.010002, var: 0.000154","mean: 0.050789, var: 0.000883","mean: 0.266309, var: 0.006693","mean: 0.265479, var: 0.011010","mean: 0.070071, var: 0.004176",3.197629665207783,High
ENSP00000506128,"mean: 0.136365, var: 0.000690","mean: 0.513281, var: 0.002584","mean: 0.518994, var: 0.005495","mean: 0.298706, var: 0.018515","mean: 0.158533, var: 0.001140","mean: 0.169385, var: 0.010802","mean: 0.046118, var: 0.001018","mean: 0.039264, var: 0.000101","mean: 0.097772, var: 0.001943","mean: 0.125842, var: 0.000552","mean: 0.024790, var: 0.001203",2.7568986045964152,Moderate
ENSP00000492309,"mean: 0.232495, var: 0.002496","mean: 0.165918, var: 0.001973","mean: 0.164392, var: 0.001892","mean: 0.054953, var: 0.001579","mean: 0.100311, var: 0.002252","mean: 0.966699, var: 0.000037","mean: 0.038051, var: 0.000683","mean: 0.030600, var: 0.000023","mean: 0.021143, var: 0.000045","mean: 0.028674, var: 0.000081","mean: 0.059300, var: 0.002730",1.9388511225043188,Low
ENSP00000467331,"mean: 0.610400, var: 0.009224","mean: 0.211304, var: 0.001284","mean: 0.149670, var: 0.001280","mean: 0.245593, var: 0.009514","mean: 0.581885, var: 0.008153","mean: 0.340381, var: 0.002233","mean: 0.011986, var: 0.000121","mean: 0.255029, var: 0.005512","mean: 0.268018, var: 0.002234","mean: 0.144238, var: 0.002696","mean: 0.062894, var: 0.003208",3.148453563901865,High
ENSP00000450910,"mean: 0.157043, var: 0.001256","mean: 0.479004, var: 0.003529","mean: 0.481738, var: 0.003833","mean: 0.432129, var: 0.004509","mean: 0.118799, var: 0.000276","mean: 0.356055, var: 0.003024","mean: 0.176953, var: 0.015075","mean: 0.170801, var: 0.002525","mean: 0.130627, var: 0.003626","mean: 0.132837, var: 0.001086","mean: 0.196704, var: 0.007859",3.4406589685590676,High
ENSP00000401314,"mean: 0.422412, var: 0.021678","mean: 0.555664, var: 0.007092","mean: 0.451123, var: 0.003781","mean: 0.193506, var: 0.004733","mean: 0.297412, var: 0.006347","mean: 0.114673, var: 0.003067","mean: 0.004430, var: 0.000015","mean: 0.209302, var: 0.006474","mean: 0.531836, var: 0.030947","mean: 0.484570, var: 0.028952","mean: 0.015465, var: 0.000318",3.0791568957248363,High
ENSP00000508170,"mean: 0.322998, var: 0.002016","mean: 0.538574, var: 0.006645","mean: 0.544775, var: 0.004668","mean: 0.106232, var: 0.002113","mean: 0.144885, var: 0.002076","mean: 0.201892, var: 0.012671","mean: 0.012980, var: 0.000293","mean: 0.219495, var: 0.006316","mean: 0.412598, var: 0.010291","mean: 0.270068, var: 0.011988","mean: 0.038779, var: 0.001615",3.1043755897186336,High
ENSP00000480290,"mean: 0.136182, var: 0.002068","mean: 0.475244, var: 0.007137","mean: 0.586230, var: 0.002976","mean: 0.253296, var: 0.015368","mean: 0.095776, var: 0.001482","mean: 0.297656, var: 0.000302","mean: 0.082239, var: 0.001154","mean: 0.079572, var: 0.000216","mean: 0.162231, var: 0.004310","mean: 0.135669, var: 0.000283","mean: 0.056506, var: 0.002873",3.0065986225094314,High
ENSP00000469123,"mean: 0.194019, var: 0.000977","mean: 0.526953, var: 0.008660","mean: 0.382764, var: 0.002868","mean: 0.249292, var: 0.009543","mean: 0.197241, var: 0.001266","mean: 0.548047, var: 0.006421","mean: 0.020605, var: 0.000489","mean: 0.305078, var: 0.006457","mean: 0.300928, var: 0.007383","mean: 0.353491, var: 0.012585","mean: 0.274854, var: 0.022967",3.5455321891872837,High
ENSP00000465425,"mean: 0.144885, var: 0.001212","mean: 0.638086, var: 0.001837","mean: 0.503857, var: 0.007616","mean: 0.115726, var: 0.008050","mean: 0.140063, var: 0.000758","mean: 0.208887, var: 0.008909","mean: 0.076138, var: 0.001887","mean: 0.185999, var: 0.009168","mean: 0.063733, var: 0.000164","mean: 0.152356, var: 0.000739","mean: 0.052141, var: 0.003047",2.8890012414224717,High
ENSP00000464423,"mean: 0.254419, var: 0.003503","mean: 0.435840, var: 0.004086","mean: 0.405615, var: 0.003746","mean: 0.400098, var: 0.004397","mean: 0.165918, var: 0.000547","mean: 0.376953, var: 0.001999","mean: 0.078949, var: 0.002891","mean: 0.277002, var: 0.003088","mean: 0.209375, var: 0.002454","mean: 0.299243, var: 0.005352","mean: 0.128143, var: 0.002381",3.616262729534699,High
ENSP00000462642,"mean: 0.368701, var: 0.009224","mean: 0.652051, var: 0.003988","mean: 0.465625, var: 0.008760","mean: 0.090955, var: 0.001718","mean: 0.242065, var: 0.011730","mean: 0.292041, var: 0.014334","mean: 0.029813, var: 0.000605","mean: 0.177637, var: 0.003026","mean: 0.401123, var: 0.002136","mean: 0.358887, var: 0.007586","mean: 0.063647, var: 0.004158",3.2447121317411685,High
ENSP00000450763,"mean: 0.112524, var: 0.000440","mean: 0.585059, var: 0.011781","mean: 0.479492, var: 0.004786","mean: 0.522363, var: 0.003529","mean: 0.101001, var: 0.000184","mean: 0.196899, var: 0.001808","mean: 0.234302, var: 0.005437","mean: 0.128174, var: 0.003081","mean: 0.071423, var: 0.000565","mean: 0.127637, var: 0.000444","mean: 0.099088, var: 0.004214",3.0862576715042227,High
ENSP00000436412,"mean: 0.185559, var: 0.002982","mean: 0.492676, var: 0.001704","mean: 0.551172, var: 0.005324","mean: 0.334302, var: 0.017568","mean: 0.104834, var: 0.000787","mean: 0.413892, var: 0.019532","mean: 0.019422, var: 0.000272","mean: 0.059869, var: 0.000561","mean: 0.209290, var: 0.004953","mean: 0.342041, var: 0.013830","mean: 0.056856, var: 0.004191",3.059933776548502,High
ENSP00000428662,"mean: 0.183545, var: 0.001096","mean: 0.555176, var: 0.004968","mean: 0.545605, var: 0.001562","mean: 0.095853, var: 0.001834","mean: 0.139795, var: 0.000602","mean: 0.351318, var: 0.003899","mean: 0.049157, var: 0.002107","mean: 0.171619, var: 0.001239","mean: 0.124243, var: 0.000473","mean: 0.195789, var: 0.001889","mean: 0.247656, var: 0.003609",3.2103708771728736,High
ENSP00000424863,"mean: 0.266040, var: 0.002692","mean: 0.518213, var: 0.004115","mean: 0.432471, var: 0.005058","mean: 0.188306, var: 0.002345","mean: 0.155835, var: 0.002436","mean: 0.442383, var: 0.011448","mean: 0.071588, var: 0.001376","mean: 0.161816, var: 0.001798","mean: 0.146594, var: 0.000507","mean: 0.279834, var: 0.000447","mean: 0.093625, var: 0.006362",3.363424271141934,High
ENSP00000395552,"mean: 0.176392, var: 0.002185","mean: 0.466992, var: 0.005504","mean: 0.659375, var: 0.006637","mean: 0.044153, var: 0.001021","mean: 0.078430, var: 0.000239","mean: 0.164893, var: 0.001672","mean: 0.015398, var: 0.000295","mean: 0.119849, var: 0.000691","mean: 0.091809, var: 0.000478","mean: 0.154175, var: 0.003044","mean: 0.134155, var: 0.006008",2.6663732997529657,Moderate
ENSP00000367939,"mean: 0.796484, var: 0.001215","mean: 0.122327, var: 0.001340","mean: 0.075909, var: 0.000221","mean: 0.054745, var: 0.000388","mean: 0.101379, var: 0.003762","mean: 0.908594, var: 0.000694","mean: 0.076904, var: 0.004933","mean: 0.225610, var: 0.000866","mean: 0.084811, var: 0.001410","mean: 0.091748, var: 0.000678","mean: 0.176059, var: 0.022941",2.379559308159506,Moderate
ENSP00000506647,"mean: 0.133008, var: 0.000580","mean: 0.477197, var: 0.002601","mean: 0.547754, var: 0.005881","mean: 0.276917, var: 0.015795","mean: 0.136462, var: 0.000581","mean: 0.177966, var: 0.011215","mean: 0.067053, var: 0.002250","mean: 0.033856, var: 0.000084","mean: 0.078741, var: 0.001347","mean: 0.106201, var: 0.000254","mean: 0.025660, var: 0.001329",2.7137229544072334,Moderate
