ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Expected_Entropy,Mutual_Information,Uncertainty_Level
ENSP00000411573,"mean: 0.130505, var: 0.000340","mean: 0.313062, var: 0.007912","mean: 0.592187, var: 0.003728","mean: 0.522852, var: 0.003697","mean: 0.036017, var: 0.000240","mean: 0.258521, var: 0.001224","mean: 0.019327, var: 0.000295","mean: 0.367334, var: 0.010616","mean: 0.169641, var: 0.010574","mean: 0.136426, var: 0.001218","mean: 0.195673, var: 0.011426",3.0841395876310953,0.25079483868081587,2.8333447489502794,Moderate
ENSP00000394401,"mean: 0.215454, var: 0.004648","mean: 0.335205, var: 0.000851","mean: 0.498633, var: 0.001080","mean: 0.088226, var: 0.000908","mean: 0.129138, var: 0.001770","mean: 0.423877, var: 0.010726","mean: 0.074130, var: 0.001793","mean: 0.194409, var: 0.012620","mean: 0.086694, var: 0.001867","mean: 0.054074, var: 0.000679","mean: 0.040575, var: 0.004081",2.8975110439338425,0.2102438880038636,2.687267155929979,Moderate
ENSP00000498870,"mean: 0.197388, var: 0.004107","mean: 0.672656, var: 0.004686","mean: 0.286401, var: 0.005292","mean: 0.173376, var: 0.003406","mean: 0.149841, var: 0.001911","mean: 0.338574, var: 0.006785","mean: 0.028332, var: 0.000346","mean: 0.127161, var: 0.000354","mean: 0.094800, var: 0.002663","mean: 0.216772, var: 0.001674","mean: 0.024506, var: 0.001210",2.908891710193772,0.18081661678277547,2.7280750934109963,Moderate
ENSP00000472504,"mean: 0.156018, var: 0.001599","mean: 0.535547, var: 0.001344","mean: 0.632422, var: 0.003470","mean: 0.274463, var: 0.004498","mean: 0.097815, var: 0.000463","mean: 0.347510, var: 0.000823","mean: 0.037762, var: 0.001349","mean: 0.137109, var: 0.001418","mean: 0.172351, var: 0.003503","mean: 0.145081, var: 0.001293","mean: 0.199090, var: 0.012960",3.1642054326870803,0.17548765441875921,2.988717778268321,Moderate
ENSP00000412823,"mean: 0.134363, var: 0.000203","mean: 0.535693, var: 0.003680","mean: 0.478125, var: 0.002626","mean: 0.445752, var: 0.000575","mean: 0.059256, var: 0.000301","mean: 0.361768, var: 0.002105","mean: 0.076823, var: 0.002096","mean: 0.162158, var: 0.004394","mean: 0.113025, var: 0.002085","mean: 0.173145, var: 0.000970","mean: 0.121005, var: 0.009831",3.1500534244696197,0.15947623697359978,2.99057718749602,Moderate
ENSP00000412769,"mean: 0.108813, var: 0.000128","mean: 0.591064, var: 0.007337","mean: 0.551611, var: 0.005365","mean: 0.269458, var: 0.002232","mean: 0.073193, var: 0.000089","mean: 0.162341, var: 0.000699","mean: 0.054355, var: 0.002741","mean: 0.118274, var: 0.000874","mean: 0.134131, var: 0.002638","mean: 0.178369, var: 0.003510","mean: 0.129243, var: 0.010315",2.9723619120231195,0.18980183428599903,2.7825600777371204,Moderate
ENSP00000397589,"mean: 0.249341, var: 0.001201","mean: 0.426270, var: 0.006055","mean: 0.454834, var: 0.011699","mean: 0.097620, var: 0.005364","mean: 0.073126, var: 0.000961","mean: 0.430566, var: 0.012203","mean: 0.043010, var: 0.001873","mean: 0.295532, var: 0.004636","mean: 0.186389, var: 0.005448","mean: 0.364380, var: 0.008400","mean: 0.100104, var: 0.009053",3.256279947204407,0.3273390650707597,2.9289408821336473,Moderate
ENSP00000389322,"mean: 0.156909, var: 0.002117","mean: 0.434521, var: 0.002439","mean: 0.650684, var: 0.006624","mean: 0.450049, var: 0.008728","mean: 0.132019, var: 0.001190","mean: 0.365479, var: 0.002907","mean: 0.031473, var: 0.000292","mean: 0.080365, var: 0.000260","mean: 0.083923, var: 0.000508","mean: 0.174036, var: 0.003683","mean: 0.033084, var: 0.001010",2.8634005640895017,0.16329465650873792,2.7001059075807636,Moderate
ENSP00000493561,"mean: 0.158313, var: 0.001548","mean: 0.446729, var: 0.002252","mean: 0.604980, var: 0.004351","mean: 0.465430, var: 0.004575","mean: 0.114807, var: 0.000950","mean: 0.211353, var: 0.000970","mean: 0.041099, var: 0.001202","mean: 0.100867, var: 0.000095","mean: 0.094678, var: 0.000911","mean: 0.146423, var: 0.000947","mean: 0.082002, var: 0.007359",2.9609098749814837,0.14347067110186595,2.817439203879618,Moderate
ENSP00000450676,"mean: 0.132251, var: 0.000991","mean: 0.467920, var: 0.005006","mean: 0.515967, var: 0.005136","mean: 0.525391, var: 0.008673","mean: 0.105676, var: 0.000526","mean: 0.478271, var: 0.006065","mean: 0.080313, var: 0.003818","mean: 0.154163, var: 0.001255","mean: 0.144775, var: 0.004358","mean: 0.089343, var: 0.000544","mean: 0.378076, var: 0.042545",3.24683948410756,0.3283038892201704,2.9185355948873895,Moderate
ENSP00000467134,"mean: 0.106836, var: 0.000995","mean: 0.340332, var: 0.015569","mean: 0.350684, var: 0.003591","mean: 0.641992, var: 0.013826","mean: 0.099811, var: 0.000878","mean: 0.406152, var: 0.010216","mean: 0.232983, var: 0.003143","mean: 0.113886, var: 0.003473","mean: 0.027782, var: 0.000128","mean: 0.097723, var: 0.001347","mean: 0.055921, var: 0.003133",2.9286264054958524,0.2699959337002512,2.6586304717956013,Moderate
ENSP00000466874,"mean: 0.137317, var: 0.001247","mean: 0.515967, var: 0.003280","mean: 0.481982, var: 0.006717","mean: 0.188678, var: 0.013580","mean: 0.120947, var: 0.000910","mean: 0.169507, var: 0.002340","mean: 0.055202, var: 0.001397","mean: 0.082227, var: 0.000314","mean: 0.290137, var: 0.010758","mean: 0.101917, var: 0.002354","mean: 0.028694, var: 0.002160",2.8958112762284,0.22762349652092947,2.6681877797074702,Moderate
ENSP00000419183,"mean: 0.152686, var: 0.000595","mean: 0.536182, var: 0.002148","mean: 0.366333, var: 0.003928","mean: 0.257373, var: 0.008862","mean: 0.130933, var: 0.000924","mean: 0.283545, var: 0.005937","mean: 0.076660, var: 0.001164","mean: 0.177197, var: 0.004142","mean: 0.164819, var: 0.000117","mean: 0.242944, var: 0.003375","mean: 0.044287, var: 0.003165",3.2443835319838707,0.18721791317925537,3.0571656188046155,Moderate
ENSP00000504510,"mean: 0.219653, var: 0.000984","mean: 0.547559, var: 0.001125","mean: 0.361572, var: 0.004165","mean: 0.338232, var: 0.003308","mean: 0.134265, var: 0.001492","mean: 0.386035, var: 0.004290","mean: 0.060785, var: 0.001023","mean: 0.174292, var: 0.004909","mean: 0.082007, var: 0.000683","mean: 0.215112, var: 0.003922","mean: 0.083548, var: 0.004189",3.2519722707525185,0.1720604185435069,3.0799118522090114,Moderate
ENSP00000498371,"mean: 0.182617, var: 0.002031","mean: 0.627588, var: 0.009277","mean: 0.278467, var: 0.000830","mean: 0.160992, var: 0.013607","mean: 0.162817, var: 0.001003","mean: 0.378711, var: 0.002712","mean: 0.021055, var: 0.000199","mean: 0.075562, var: 0.000537","mean: 0.128442, var: 0.005465","mean: 0.116650, var: 0.003094","mean: 0.040842, var: 0.002677",2.8374825900237433,0.21126459708216086,2.6262179929415823,Moderate
ENSP00000462379,"mean: 0.145667, var: 0.000494","mean: 0.459033, var: 0.003182","mean: 0.492627, var: 0.005983","mean: 0.574902, var: 0.002903","mean: 0.069635, var: 0.000042","mean: 0.414111, var: 0.003269","mean: 0.089746, var: 0.003182","mean: 0.096814, var: 0.000368","mean: 0.118738, var: 0.000931","mean: 0.207935, var: 0.001494","mean: 0.140744, var: 0.006958",3.1536532817652803,0.16077483168955528,2.992878450075725,Moderate
ENSP00000422056,"mean: 0.194629, var: 0.001504","mean: 0.459326, var: 0.003666","mean: 0.478906, var: 0.004866","mean: 0.524512, var: 0.003087","mean: 0.102393, var: 0.000592","mean: 0.291943, var: 0.000639","mean: 0.055786, var: 0.001681","mean: 0.120813, var: 0.001239","mean: 0.135791, var: 0.002243","mean: 0.224170, var: 0.002345","mean: 0.132819, var: 0.005931",3.2505562800582584,0.16052024709907803,3.0900360329591803,Moderate
ENSP00000397228,"mean: 0.162952, var: 0.001729","mean: 0.479248, var: 0.003632","mean: 0.547168, var: 0.001765","mean: 0.267883, var: 0.016190","mean: 0.210596, var: 0.002891","mean: 0.273169, var: 0.005786","mean: 0.041204, var: 0.000542","mean: 0.100415, var: 0.001146","mean: 0.245630, var: 0.003455","mean: 0.087976, var: 0.002140","mean: 0.024782, var: 0.001354",3.0260298177849485,0.20956204493490738,2.816467772850041,Moderate
ENSP00000390470,"mean: 0.095300, var: 0.000228","mean: 0.450391, var: 0.004404","mean: 0.698145, var: 0.003648","mean: 0.126831, var: 0.003558","mean: 0.082764, var: 0.000487","mean: 0.193323, var: 0.006415","mean: 0.027304, var: 0.000524","mean: 0.128369, var: 0.004179","mean: 0.132214, var: 0.001873","mean: 0.170020, var: 0.003592","mean: 0.085584, var: 0.003401",2.760948379458912,0.1806036902775516,2.58034468918136,Moderate
ENSP00000448987,"mean: 0.158496, var: 0.001383","mean: 0.551807, var: 0.005784","mean: 0.596143, var: 0.004215","mean: 0.199902, var: 0.008060","mean: 0.125183, var: 0.001382","mean: 0.234888, var: 0.001596","mean: 0.021342, var: 0.000279","mean: 0.116193, var: 0.001201","mean: 0.177954, var: 0.001901","mean: 0.164087, var: 0.002359","mean: 0.106654, var: 0.007888",3.025304053143458,0.19493009729803495,2.830373955845423,Moderate
ENSP00000424059,"mean: 0.284717, var: 0.007630","mean: 0.583789, var: 0.001801","mean: 0.250220, var: 0.005547","mean: 0.152771, var: 0.005691","mean: 0.306250, var: 0.017699","mean: 0.303516, var: 0.007742","mean: 0.034333, var: 0.001910","mean: 0.110577, var: 0.001535","mean: 0.271997, var: 0.006961","mean: 0.172119, var: 0.003028","mean: 0.093998, var: 0.017184",3.268357169616049,0.3597304135884859,2.908626756027563,Moderate
ENSP00000504330,"mean: 0.179370, var: 0.000764","mean: 0.524561, var: 0.003393","mean: 0.457227, var: 0.004125","mean: 0.555713, var: 0.004535","mean: 0.138464, var: 0.000596","mean: 0.308545, var: 0.000557","mean: 0.127057, var: 0.003856","mean: 0.085693, var: 0.001720","mean: 0.128809, var: 0.001545","mean: 0.166992, var: 0.000502","mean: 0.099992, var: 0.007009",3.23332769644799,0.1614627511675426,3.0718649452804474,Moderate
ENSP00000460001,"mean: 0.157788, var: 0.001042","mean: 0.498096, var: 0.000810","mean: 0.472168, var: 0.004528","mean: 0.278772, var: 0.015407","mean: 0.134900, var: 0.000481","mean: 0.408423, var: 0.014540","mean: 0.119635, var: 0.004274","mean: 0.186499, var: 0.010429","mean: 0.084625, var: 0.000378","mean: 0.158752, var: 0.005014","mean: 0.063858, var: 0.011074",3.2289336578269765,0.3171426363675069,2.9117910214594698,Moderate
ENSP00000464501,"mean: 0.143787, var: 0.001275","mean: 0.518066, var: 0.001805","mean: 0.589209, var: 0.004005","mean: 0.445605, var: 0.006267","mean: 0.121155, var: 0.000220","mean: 0.359961, var: 0.001227","mean: 0.032414, var: 0.000729","mean: 0.139233, var: 0.000540","mean: 0.116467, var: 0.003489","mean: 0.124146, var: 0.000649","mean: 0.132700, var: 0.011011",3.078054843783577,0.1673609135514839,2.9106939302320933,Moderate
ENSP00000463107,"mean: 0.116809, var: 0.000718","mean: 0.472412, var: 0.004912","mean: 0.578125, var: 0.004869","mean: 0.296582, var: 0.015337","mean: 0.066205, var: 0.000533","mean: 0.353784, var: 0.005266","mean: 0.075620, var: 0.004466","mean: 0.187415, var: 0.006102","mean: 0.107776, var: 0.000171","mean: 0.252026, var: 0.008339","mean: 0.104142, var: 0.017924",3.1617726720700743,0.3217161634235958,2.8400565086464784,Moderate
ENSP00000451809,"mean: 0.154028, var: 0.001662","mean: 0.478857, var: 0.003101","mean: 0.518701, var: 0.007626","mean: 0.504443, var: 0.001432","mean: 0.147876, var: 0.000841","mean: 0.238647, var: 0.000867","mean: 0.090869, var: 0.002512","mean: 0.116583, var: 0.001447","mean: 0.098975, var: 0.000665","mean: 0.186792, var: 0.000956","mean: 0.043129, var: 0.002403",3.0973674791490975,0.1376866778830753,2.959680801266022,Moderate
ENSP00000430614,"mean: 0.154309, var: 0.001616","mean: 0.555518, var: 0.003735","mean: 0.554541, var: 0.007198","mean: 0.470898, var: 0.002330","mean: 0.139197, var: 0.000849","mean: 0.250171, var: 0.002737","mean: 0.070981, var: 0.004200","mean: 0.060291, var: 0.000282","mean: 0.130383, var: 0.001738","mean: 0.105164, var: 0.000619","mean: 0.126065, var: 0.006123",3.038313491038156,0.17515922863407887,2.863154262404077,Moderate
ENSP00000499303,"mean: 0.190234, var: 0.000906","mean: 0.509229, var: 0.001928","mean: 0.467725, var: 0.003444","mean: 0.354346, var: 0.006625","mean: 0.116846, var: 0.000530","mean: 0.396631, var: 0.001449","mean: 0.047595, var: 0.001480","mean: 0.144385, var: 0.002183","mean: 0.161377, var: 0.004529","mean: 0.161353, var: 0.001650","mean: 0.113879, var: 0.014149",3.260486500215202,0.20292207031940543,3.0575644298957965,Moderate
ENSP00000473541,"mean: 0.186597, var: 0.000508","mean: 0.430713, var: 0.002563","mean: 0.478320, var: 0.004147","mean: 0.524121, var: 0.004730","mean: 0.119983, var: 0.000692","mean: 0.472559, var: 0.005525","mean: 0.120996, var: 0.001856","mean: 0.166687, var: 0.003754","mean: 0.110339, var: 0.001145","mean: 0.228589, var: 0.001050","mean: 0.053302, var: 0.004313",3.267066186919374,0.17205568427757542,3.0950105026417987,Moderate
ENSP00000424124,"mean: 0.180371, var: 0.001686","mean: 0.526709, var: 0.003008","mean: 0.517920, var: 0.002594","mean: 0.412109, var: 0.004081","mean: 0.104626, var: 0.000186","mean: 0.427588, var: 0.007821","mean: 0.028714, var: 0.000671","mean: 0.163635, var: 0.000676","mean: 0.118121, var: 0.003810","mean: 0.182959, var: 0.000538","mean: 0.138950, var: 0.011595",3.1875880422955567,0.1924503997675479,2.9951376425280087,Moderate
ENSP00000494068,"mean: 0.162683, var: 0.001767","mean: 0.435059, var: 0.002576","mean: 0.570996, var: 0.004020","mean: 0.497412, var: 0.013042","mean: 0.100232, var: 0.001592","mean: 0.463086, var: 0.011518","mean: 0.098654, var: 0.001680","mean: 0.113452, var: 0.001451","mean: 0.207092, var: 0.004740","mean: 0.217529, var: 0.004989","mean: 0.019616, var: 0.000631",3.122347126788984,0.24367276275489655,2.8786743640340875,Moderate
ENSP00000475294,"mean: 0.176392, var: 0.000284","mean: 0.451074, var: 0.001919","mean: 0.615723, var: 0.002422","mean: 0.289600, var: 0.009748","mean: 0.139124, var: 0.000797","mean: 0.335303, var: 0.000117","mean: 0.044734, var: 0.000944","mean: 0.137012, var: 0.000800","mean: 0.160168, var: 0.001687","mean: 0.254468, var: 0.000950","mean: 0.094766, var: 0.006760",3.2396867043047237,0.14423256936519532,3.0954541349395286,Moderate
ENSP00000393507,"mean: 0.238940, var: 0.005531","mean: 0.552832, var: 0.009284","mean: 0.421875, var: 0.016047","mean: 0.131677, var: 0.000629","mean: 0.137720, var: 0.002569","mean: 0.384009, var: 0.009233","mean: 0.116965, var: 0.007229","mean: 0.094049, var: 0.002675","mean: 0.241443, var: 0.009282","mean: 0.176147, var: 0.001513","mean: 0.050765, var: 0.005891",3.2149574221566284,0.33670714914560074,2.8782502730110275,Moderate
ENSP00000448045,"mean: 0.134814, var: 0.000317","mean: 0.563330, var: 0.005239","mean: 0.406641, var: 0.008798","mean: 0.683301, var: 0.005311","mean: 0.103479, var: 0.000284","mean: 0.301685, var: 0.002859","mean: 0.096368, var: 0.008233","mean: 0.087708, var: 0.000491","mean: 0.057062, var: 0.000184","mean: 0.199341, var: 0.002859","mean: 0.149918, var: 0.009382",3.0241206206858204,0.2239769111663661,2.800143709519454,Moderate
ENSP00000421174,"mean: 0.163171, var: 0.001812","mean: 0.413086, var: 0.007765","mean: 0.361572, var: 0.000589","mean: 0.766406, var: 0.007428","mean: 0.108118, var: 0.000584","mean: 0.395264, var: 0.004407","mean: 0.037408, var: 0.000314","mean: 0.132703, var: 0.005603","mean: 0.106000, var: 0.002165","mean: 0.209058, var: 0.003625","mean: 0.081886, var: 0.004594",3.0010974373987342,0.2081763301871609,2.792921107211573,Moderate
ENSP00000428255,"mean: 0.156592, var: 0.000679","mean: 0.584082, var: 0.002649","mean: 0.422412, var: 0.004062","mean: 0.220044, var: 0.011552","mean: 0.128857, var: 0.000662","mean: 0.264307, var: 0.004562","mean: 0.052475, var: 0.001806","mean: 0.149109, var: 0.002614","mean: 0.094763, var: 0.001209","mean: 0.160522, var: 0.002499","mean: 0.065646, var: 0.006506",3.05145747846375,0.20681942618384677,2.8446380522799033,Moderate
ENSP00000492676,"mean: 0.176660, var: 0.000590","mean: 0.443652, var: 0.003776","mean: 0.540723, var: 0.005598","mean: 0.471289, var: 0.002603","mean: 0.110107, var: 0.000585","mean: 0.358301, var: 0.004679","mean: 0.062686, var: 0.002033","mean: 0.120483, var: 0.000851","mean: 0.126172, var: 0.001352","mean: 0.169214, var: 0.000851","mean: 0.085399, var: 0.005725",3.165016480911754,0.16255651062695056,3.0024599702848036,Moderate
ENSP00000466919,"mean: 0.208960, var: 0.001357","mean: 0.493066, var: 0.004303","mean: 0.536719, var: 0.002325","mean: 0.375684, var: 0.004274","mean: 0.122314, var: 0.001056","mean: 0.429883, var: 0.001958","mean: 0.085657, var: 0.001692","mean: 0.160547, var: 0.002313","mean: 0.160120, var: 0.002760","mean: 0.197949, var: 0.000883","mean: 0.033207, var: 0.000951",3.228688151867801,0.14318655034275593,3.085501601525045,Moderate
ENSP00000456655,"mean: 0.196484, var: 0.000831","mean: 0.592285, var: 0.003325","mean: 0.585156, var: 0.000472","mean: 0.159143, var: 0.003481","mean: 0.114563, var: 0.001200","mean: 0.503662, var: 0.001614","mean: 0.070961, var: 0.002824","mean: 0.184900, var: 0.006421","mean: 0.103296, var: 0.002217","mean: 0.255200, var: 0.008954","mean: 0.166989, var: 0.010825",3.2113986240378227,0.22038115754974716,2.9910174664880755,Moderate
ENSP00000452300,"mean: 0.109595, var: 0.001553","mean: 0.611035, var: 0.002207","mean: 0.508643, var: 0.003434","mean: 0.155634, var: 0.007259","mean: 0.102667, var: 0.001062","mean: 0.282251, var: 0.007319","mean: 0.047685, var: 0.000852","mean: 0.137061, var: 0.001752","mean: 0.104083, var: 0.001295","mean: 0.204626, var: 0.002847","mean: 0.085503, var: 0.011362",2.9553199179565333,0.21535821770586733,2.739961700250666,Moderate
ENSP00000450780,"mean: 0.173193, var: 0.001172","mean: 0.552783, var: 0.007095","mean: 0.396289, var: 0.015770","mean: 0.201569, var: 0.015572","mean: 0.097833, var: 0.001772","mean: 0.117261, var: 0.005256","mean: 0.042191, var: 0.001090","mean: 0.090295, var: 0.000402","mean: 0.102948, var: 0.001640","mean: 0.176062, var: 0.005328","mean: 0.037903, var: 0.002578",2.8143384388907347,0.27644188338635817,2.5378965555043766,Moderate
ENSP00000467710,"mean: 0.173376, var: 0.002081","mean: 0.481689, var: 0.000537","mean: 0.528662, var: 0.012268","mean: 0.218237, var: 0.006804","mean: 0.171411, var: 0.000967","mean: 0.397363, var: 0.002031","mean: 0.019284, var: 0.000128","mean: 0.124170, var: 0.002639","mean: 0.196191, var: 0.004253","mean: 0.199170, var: 0.002272","mean: 0.055241, var: 0.005313",3.1299354854183963,0.20583460465925407,2.924100880759142,Moderate
ENSP00000435220,"mean: 0.209131, var: 0.001360","mean: 0.511816, var: 0.001979","mean: 0.543213, var: 0.005212","mean: 0.419580, var: 0.006690","mean: 0.162207, var: 0.000934","mean: 0.271826, var: 0.000987","mean: 0.059515, var: 0.001638","mean: 0.100751, var: 0.000816","mean: 0.108948, var: 0.000557","mean: 0.153735, var: 0.000084","mean: 0.035740, var: 0.001775",3.062695428014745,0.12804463679432473,2.9346507912204203,Moderate
ENSP00000392049,"mean: 0.150854, var: 0.000193","mean: 0.455957, var: 0.002814","mean: 0.509375, var: 0.005041","mean: 0.472998, var: 0.002069","mean: 0.086792, var: 0.000296","mean: 0.312402, var: 0.000766","mean: 0.065234, var: 0.000716","mean: 0.173755, var: 0.004811","mean: 0.191431, var: 0.004005","mean: 0.212378, var: 0.000487","mean: 0.053694, var: 0.003251",3.2014816885815605,0.14083979624000412,3.060641892341556,Moderate
